amerTimestamp	apacTimestamp	emeaTimestamp	id	assetClass	assetCodes	assetId	assetName	brokerAction	firstMentionSentence	priceTargetIndicator	relevance	sentimentClass	sentimentNegative	sentimentNeutral	sentimentPositive	sentimentWordCount	windows	noveltyCountValues	volumeCountValues	linkedIdPositions	linkedIdValues
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:LIV	LIV	Livestock	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	20 23 34 45 65		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:MEAL	MEAL	Meals and feeds	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	25 28 52 67 119		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:MOG	MOG	Gasoline	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	23 25 57 62 128		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:MTAL N2:MTAL08	MTAL	Non-Ferrous Metals	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	459 667 1171 1249 2198		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:OILS	OILS	Oils	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	33 37 83 116 188		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:ORJ	ORJ	Orange juice	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	13 13 14 16 18		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:PROD	PROD	Refined oil products	UNDEFINED	1	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	65 74 143 164 341		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:SOY1	SOY1	Soybeans	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	17 18 43 70 113		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:IRNST N2:STEE	STEE	Iron & Steel	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	109 133 228 235 387		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:SUG	SUG	Sugar	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	21 21 33 38 54		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:WHT	WHT	Wheat	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	23 23 52 73 123		
2019-01-02T16:26:26.384Z	2019-01-02T16:26:26.451Z	2019-01-02T16:26:26.329Z	tr:L3N1Z227R_1901022DPTT2HMR3Upx1D5T4b5E1p/urixsPqGxbhzKz	COM	N2:GOL	GOL	Gold and precious metals	UNDEFINED	1	UNDEFINED	1.0	1	0.219827	0.0789434	0.70123	585	12H 24H 3D 5D 7D	5 6 6 6 6	22 29 73 81 178	0 1 2 3 4 5	tr:L3N1Z21VX_1901026LIJ1Bp0cYPn9moR4vdON0UyPluRTDytAfqkkO tr:L3N1Z21VX_1901022gvjVVbLxOm6iShZP6nRcIausHlqTjy+VbaY1Y tr:L3N1Z20NO_1901026uG9577/bSukvsCCUbLPR2McRT1XDKjGigmHOy tr:L3N1Z20NO_1901026e8s2ahlXEekYKeBy/Dx0bnmV4WJjnlSrXWxCA tr:L3N1Z20NO_1901022OxQYHaEg3hSBGxinCUlgRQ1AYJ5DZp/I2sOP+ tr:L3N1Z10KT_1901022TjalsnECu/amiR5m2WqUsXaBt1jewM7tJQhGk
2019-01-02T16:26:26.384Z	2019-01-02T16:26:26.451Z	2019-01-02T16:26:26.329Z	tr:L3N1Z227R_1901022DPTT2HMR3Upx1D5T4b5E1p/urixsPqGxbhzKz	COM	N2:MTAL N2:MTAL08	MTAL	Non-Ferrous Metals	UNDEFINED	3	UNDEFINED	0.0982946	1	0.368286	0.135132	0.496582	127	12H 24H 3D 5D 7D	3 3 3 3 3	460 668 1172 1250 2199	0 1 2	tr:L3N1Z21VX_1901026LIJ1Bp0cYPn9moR4vdON0UyPluRTDytAfqkkO tr:L3N1Z21VX_1901022gvjVVbLxOm6iShZP6nRcIausHlqTjy+VbaY1Y tr:L3N1Z20XC_1901026wmn5/XVrSTvjiemFtbSoDADku1UhUhdjHECCl
