amerTimestamp	apacTimestamp	emeaTimestamp	id	dataType	feedFamilyCode	headline	language	altId	feedTimestamp	isArchive	audiences	firstCreated	instancesOf	takeSequence	provider	sourceId	sourceTimestamp	subjects	urgency	bodySize	companyCount	exchangeAction	headlineTag	marketCommentary	sentenceCount	wordCount	systemVersion
2019-01-02T03:46:09.109Z	2019-01-02T03:46:09.185Z	2019-01-02T03:46:09.066Z	tr:FWN1Z002L_1901021WIKsjUniygwN/RpHaf7N4w/71RY/FSkUjWHzt	News	tr	GULF MANGANESE CORP - SEPARATE SINGAPORE BASED ORE & ALLOY TRADING CO TO INVEST A$2 MLN AT 1.5 CENTS PER SHARE	en	nFWN1Z002L	2019-01-02T03:46:08.804Z	True	NP:AUF NP:E	2019-01-02T03:45:22.000Z		2	NS:RTRS	FWN1Z002L_1901021WIKsjUniygwN/RpHaf7N4w/71RY/FSkUjWHzt	2019-01-02T03:46:08.793Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:1 G:2EK G:2H G:5 G:7D G:CI G:K G:S M:1QD M:B6 M:Z R:GMC.AX N2:ASEAN N2:ASIA N2:ASXPAC N2:AU N2:AUNZ N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:EMRG N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:SEASIA N2:SG P:4295858508	1	0	0	UNDEFINED		False	1	23	TS:40060100
2019-01-02T03:46:27.203Z	2019-01-02T03:46:27.248Z	2019-01-02T03:46:27.159Z	tr:FWN1Z002L_1901021ld57bF/AKe1yXsPS/XZLXyFwTYh0QlOfGQDnx	News	tr	GULF MANGANESE CORPORATION LTD - PT JGI HAS AGREED TO RESTRUCTURE ITS EXISTING A$6 MLN CONVERTIBLE NOTE WITH GMG	en	nFWN1Z002L	2019-01-02T03:46:26.895Z	True	NP:AUF NP:E	2019-01-02T03:45:22.000Z		3	NS:RTRS	FWN1Z002L_1901021ld57bF/AKe1yXsPS/XZLXyFwTYh0QlOfGQDnx	2019-01-02T03:46:26.884Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:2H G:5 G:K M:1QD M:B6 M:Z R:GMC.AX N2:ASIA N2:AU N2:AUNZ N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 P:4295858508	1	0	0	UNDEFINED		False	1	21	TS:40060100
2019-01-02T03:46:53.203Z	2019-01-02T03:46:53.249Z	2019-01-02T03:46:53.151Z	tr:L3N1Z20N8_190102253t10R6r2aY0qQwQgWbxS59m5kCQbJceIzrPU	News	tr	BUZZ-Australia's energy index falls as oil prices slip	en	nL3N1Z20N8	2019-01-02T03:46:52.738Z	True	NP:AUF NP:AUP NP:BUZ NP:E NP:O NP:OIL NP:STXBZ NP:PSC	2019-01-02T03:46:52.000Z		1	NS:RTRS	L3N1Z20N8_190102253t10R6r2aY0qQwQgWbxS59m5kCQbJceIzrPU	2019-01-02T03:46:52.000Z	A:1 A:C B:5 M:NY M:Z B:1003 U:2R B:219 U:45 B:1004 B:7 G:2H B:2 B:6 G:5 G:K A:4 U:C R:BPT.AX P:4295857581 R:WPL.AX P:4295857433 R:OSH.AX P:4295857491 R:.AXEJ M:1QD N2:STX N2:HOT N2:OILG N2:BLR N2:CMPNY N2:OILI N2:NGS N2:ENER N2:CRU N2:EXPRO1 N2:EXPRO N2:AU N2:ENFF N2:OILI08 N2:AUNZ N2:ASIA N2:COM N2:NRG N2:LEN	3	680	3	UNDEFINED	BUZZ	False	4	123	TS:40060100
2019-01-02T03:51:02.093Z	2019-01-02T03:51:02.127Z	2019-01-02T03:51:02.034Z	tr:FWN1Z002L_1901021KiG1FNzWVSsRSMWuJhIcHo78TgBi/oqnaI2PB	News	tr	GULF MANGANESE CORP-EIGHTEEN BLUE INVESTMENTS TO CONVERT A$2 MLN OF CONVERTIBLE NOTES WITH GULF UPON CO RECEIVING FIRST TRANCHE OF SINGCO INVESTMENT	en	nFWN1Z002L	2019-01-02T03:51:01.739Z	True	NP:AUF NP:E	2019-01-02T03:45:22.000Z		4	NS:RTRS	FWN1Z002L_1901021KiG1FNzWVSsRSMWuJhIcHo78TgBi/oqnaI2PB	2019-01-02T03:51:01.728Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:2H G:5 G:K M:1QD M:B6 M:Z R:GMC.AX N2:ASIA N2:AU N2:AUNZ N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 P:4295858508	1	0	0	UNDEFINED		False	1	26	TS:40060100
2019-01-02T03:51:58.030Z	2019-01-02T03:51:58.065Z	2019-01-02T03:51:57.972Z	tr:L3N1Z20N0_1901022hssEzev+aCbXnox8tPrrZDHe/4UPjBWEemRWN	News	tr	BUZZ-Aussie mining stocks start 2019 on the back foot as copper slips 	en	nL3N1Z20N0	2019-01-02T03:51:57.624Z	True	NP:AUF NP:AUP NP:BUZ NP:E NP:STXBZ NP:UKI NP:EMK NP:PSC	2019-01-02T03:51:57.000Z		1	NS:RTRS	L3N1Z20N0_1901022hssEzev+aCbXnox8tPrrZDHe/4UPjBWEemRWN	2019-01-02T03:51:57.000Z	A:1 A:C G:2H M:NY M:Z B:1085 B:21 B:24 G:7J M:B6 B:12 B:19 B:20 B:227 B:228 B:229 B:230 M:1NP G:5 G:K G:3 G:A R:RIO.L P:4295894786 R:BHP.AX P:4295856983 R:RIO.AX P:4295856917 R:.AXMM MCCL:OEC MCC:OEC M:1QD N2:STX N2:HOT N2:AU N2:BLR N2:CMPNY N2:DIVMIN N2:PREC08 N2:MEMI N2:GB N2:MIN N2:BMAT08 N2:MINE08 N2:MTAL08 N2:BMAT N2:MINE N2:MTAL N2:PREC N2:PRECAL N2:AUNZ N2:ASIA N2:WEU N2:EUROP N2:LEN	3	764	3	UNDEFINED	BUZZ	False	4	147	TS:40060100
2019-01-02T03:53:41.905Z	2019-01-02T03:53:41.942Z	2019-01-02T03:53:41.852Z	tr:ASX4D4hLd_1901022kvcalYxIzFzxwUE0yvMbbIZiS6UDTn3sRPLDJ	News	tr	Resignation of Director-NVA.AX	en	nASX4D4hLd	2019-01-02T03:53:41.549Z	True	NP:ASX NP:ASXN	2019-01-02T03:53:41.400Z		1	NS:ASX	ASX4D4hLd_1901022kvcalYxIzFzxwUE0yvMbbIZiS6UDTn3sRPLDJ	2019-01-02T03:53:41.400Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NVA.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:4295856956	3	107	1	UNDEFINED		False	2	7	TS:40060100
2019-01-02T03:53:42.093Z	2019-01-02T03:53:42.145Z	2019-01-02T03:53:42.050Z	tr:ASX9vR044_1901022WAwZB7lkcPV84yJjzRaq65pz9leyHWYchzxW5	News	tr	Resignation of Director-NVA.AX	en	nASX9vR044	2019-01-02T03:53:41.640Z	True	NP:ASX NP:ASXN	2019-01-02T03:53:41.408Z		1	NS:ASX	ASX9vR044_1901022WAwZB7lkcPV84yJjzRaq65pz9leyHWYchzxW5	2019-01-02T03:53:41.408Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NVA.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:4295856956	3	4666	1	UNDEFINED		False	44	659	TS:40060100
2019-01-02T03:54:59.968Z	2019-01-02T03:55:00.021Z	2019-01-02T03:54:59.930Z	tr:L3N1Z20AL_1901026eVL+T23vuOTGaKs2YznetpK0h/orRmf5FVYNu	News	tr	BREAKINGVIEWS-Truce brakes Evergrande's bad bet on Tesla wannabe	en	nL3N1Z20AL	2019-01-02T03:54:59.556Z	True	NP:C NP:D NP:E NP:M NP:O NP:T NP:U NP:OIL NP:NAT NP:UKI NP:GRO NP:MTL NP:SOF NP:Z NP:NAW NP:PSC	2019-01-02T02:31:46.000Z	NI:SWEENEY/	3	NS:RTRS	L3N1Z20AL_1901026eVL+T23vuOTGaKs2YznetpK0h/orRmf5FVYNu	2019-01-02T03:54:59.000Z	M:4C M:NP M:P8 B:71 G:1 G:B1 G:K M:1PN M:Z B:1457 B:1668 B:213 B:96 G:3H B:1296 B:72 G:6J A:6 B:229 B:261 E:5A E:R B:1645 B:148 E:J B:255 B:69 B:259 B:260 B:86 B:92 M:1P2 A:5 A:Q B:125 B:126 B:130 B:208 B:262 B:263 B:141 B:143 B:12 B:19 B:20 B:227 B:228 M:B6 E:1 G:6 G:S G:4 G:9 R:3333.HK P:4295864163 R:0708.HK P:4295871084 R:TSLA.O P:4297089638 R:NIO.N P:5064707091 a1312cat:k M:1QD N2:BRV N2:REP N2:CLM N2:AUTO N2:EMRG N2:CN N2:ASIA N2:BRVF N2:CMPNY N2:READ1 N2:REALE1 N2:REALE N2:READ08 N2:HK N2:ELEAV N2:CARM N2:US N2:REAM N2:MTAL N2:FINS N2:STK N2:DEAL1 N2:PVE N2:HECA N2:MRG N2:CYCS N2:CYCS08 N2:MDIA N2:READ N2:CCOS N2:MDIA08 N2:TMT N2:FUND N2:PVE08 N2:FINS08 N2:BISV08 N2:INVS08 N2:INVM N2:BISV N2:INVBIS N2:REAL N2:REOP N2:BMAT08 N2:MINE08 N2:MTAL08 N2:BMAT N2:MINE N2:MIN N2:BACT N2:EASIA N2:ASXPAC N2:AMERS N2:NAMER N2:XRNP N2:XPCO N2:XDNP N2:XPMF N2:LEN	3	3592	4	UNDEFINED	BREAKINGVIEWS	False	32	728	TS:40060100
2019-01-02T03:57:58.967Z	2019-01-02T03:57:59.039Z	2019-01-02T03:57:58.929Z	tr:ASXtrqCv__19010224+Dn08Sa2SEKnPuihTPw9mllCYPwx+dTvMuau	News	tr	ASX ALERT-Prospectus-GMC.AX	en	nASXtrqCv	2019-01-02T03:57:58.645Z	True	NP:ASX NP:ASXN	2019-01-02T03:57:58.478Z		1	NS:ASX	ASXtrqCv__19010224+Dn08Sa2SEKnPuihTPw9mllCYPwx+dTvMuau	2019-01-02T03:57:58.478Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5C E:K G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:MR M:MS M:NU M:Z R:GMC.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:CTXT N2:DIVMIN N2:FINE1 N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:SISU N2:TOPALL N2:TOPCMB P:4295858508	3	107	0	UNDEFINED		False	2	8	TS:40060100
2019-01-02T03:57:59.858Z	2019-01-02T03:57:59.898Z	2019-01-02T03:57:59.816Z	tr:ASX5fsPRG_1901022w1VQbBuHPjNq0jVV4mWy3MVc6x736Tdxnelgj	News	tr	ASX ALERT-Prospectus-GMC.AX	en	nASX5fsPRG	2019-01-02T03:57:58.913Z	True	NP:ASX NP:ASXN	2019-01-02T03:57:58.487Z		1	NS:ASX	ASX5fsPRG_1901022w1VQbBuHPjNq0jVV4mWy3MVc6x736Tdxnelgj	2019-01-02T03:57:58.487Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5C E:K G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:MR M:MS M:NU M:Z R:GMC.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:CTXT N2:DIVMIN N2:FINE1 N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:SISU N2:TOPALL N2:TOPCMB P:4295858508	3	69927	0	UNDEFINED		False	391	10245	TS:40060100
2019-01-02T04:02:30.030Z	2019-01-02T04:02:30.089Z	2019-01-02T04:02:29.988Z	tr:L3N1Z20OF_1901022V2LZaYMFb32RA4pTaSPuyQNzTjwGn4hPgTb05	News	tr	SNAPSHOT-Vietnam dong, gold and interbank rates - Jan 2 	en	nL3N1Z20OF	2019-01-02T04:02:29.752Z	True	NP:D NP:T NP:M NP:C NP:MTL NP:SI NP:DNP	2019-01-02T04:02:29.000Z		1	NS:RTRS	L3N1Z20OF_1901022V2LZaYMFb32RA4pTaSPuyQNzTjwGn4hPgTb05	2019-01-02T04:02:29.000Z	A:8 A:9 G:1 G:2EK G:5Z G:CI G:K G:N U:4 U:51 G:S A:4 U:Q R:VND=SBVN R:VND=VN MCCL:OEC MCC:OEC M:1QD N2:MMT N2:FRX N2:EMRG N2:ASEAN N2:VN N2:SEASIA N2:ASIA N2:INDCHI N2:PREMTL N2:GOL N2:ASXPAC N2:COM N2:METL N2:LEN	3	1623	0	UNDEFINED	SNAPSHOT	False	12	235	TS:40060100
2019-01-02T04:03:19.717Z	2019-01-02T04:03:19.762Z	2019-01-02T04:03:19.630Z	tr:L3N1Z20NP_1901022IN+VQKlQEoH4/C6siTFo6V8eML3f1fno8Bfty	News	tr	BUZZ-Australia's Galaxy Resources hits 2-week high	en	nL3N1Z20NP	2019-01-02T04:03:19.363Z	True	NP:AUF NP:AUP NP:BUZ NP:E NP:STXBZ NP:PSC	2019-01-02T04:03:19.000Z		1	NS:RTRS	L3N1Z20NP_1901022IN+VQKlQEoH4/C6siTFo6V8eML3f1fno8Bfty	2019-01-02T04:03:19.000Z	A:1 A:C G:2H M:NY M:Z U:FB A:4 U:Q U:1 B:1100 B:24 G:60 B:12 B:19 B:20 B:227 B:228 B:229 M:B6 G:5 G:K G:1 G:4 G:CG G:G R:GXY.AX P:4295857360 MCCL:OEC MCC:OEC M:1QD N2:STX N2:HOT N2:AU N2:BLR N2:CMPNY N2:LITH N2:COM N2:METL N2:MINMTL N2:MEMI1 N2:MEMI N2:AR N2:BMAT08 N2:MINE08 N2:MTAL08 N2:BMAT N2:MINE N2:MTAL N2:MIN N2:AUNZ N2:ASIA N2:EMRG N2:AMERS N2:SAMER N2:LATAM N2:LEN	3	591	1	UNDEFINED	BUZZ	False	4	119	TS:40060100
2019-01-02T04:06:16.686Z	2019-01-02T04:06:16.733Z	2019-01-02T04:06:16.644Z	tr:ASXb90s54_1901022ngswc2XEnoFE02JcH1y/pvqwRAjl3sLVh/7lq	News	tr	Expiry of Options-NIU.AX	en	nASXb90s54	2019-01-02T04:06:16.334Z	True	NP:ASX NP:ASXN	2019-01-02T04:06:16.239Z		1	NS:ASX	ASXb90s54_1901022ngswc2XEnoFE02JcH1y/pvqwRAjl3sLVh/7lq	2019-01-02T04:06:16.239Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5C E:K G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NIU.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:FINE1 N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:SISU P:4295857030	3	107	1	UNDEFINED		False	2	7	TS:40060100
2019-01-02T04:06:16.889Z	2019-01-02T04:06:16.952Z	2019-01-02T04:06:16.848Z	tr:ASX8h8FBn_1901022FktVglBxUwrsFMJC0T6CReikUzGhDiuTg5Y6r	News	tr	Expiry of Options-NIU.AX	en	nASX8h8FBn	2019-01-02T04:06:16.404Z	True	NP:ASX NP:ASXN	2019-01-02T04:06:16.246Z		1	NS:ASX	ASX8h8FBn_1901022FktVglBxUwrsFMJC0T6CReikUzGhDiuTg5Y6r	2019-01-02T04:06:16.246Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5C E:K G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NIU.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:FINE1 N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:SISU P:4295857030	3	963	1	UNDEFINED		False	11	155	TS:40060100
2019-01-02T04:08:11.764Z	2019-01-02T04:08:11.813Z	2019-01-02T04:08:11.691Z	tr:L3N1Z20P3_1901022iBbIdPPUc9dkQC63ZfSQZ1WMViKLrwNl7yQ5+	News	tr	MEDIA-Tata Steel Europe upbeat about Port Talbot's future after Brexit - FT	en	nL3N1Z20P3	2019-01-02T04:08:11.312Z	True	NP:E NP:UKI NP:EMK NP:SNI NP:SNS NP:PSC	2019-01-02T04:08:11.000Z		1	NS:RTRS	L3N1Z20P3_1901022iBbIdPPUc9dkQC63ZfSQZ1WMViKLrwNl7yQ5+	2019-01-02T04:08:11.000Z	M:2K G:7J G:21 B:1290 B:1288 G:1R U:FA B:229 E:6G B:1086 B:22 G:5B M:Z B:12 B:19 B:20 B:227 B:228 M:B6 B:234 B:251 B:34 B:56 B:62 B:64 M:DU M:E7 M:K M:N G:3 G:A G:1 G:CH G:K G:S A:4 U:Q U:T R:TISC.NS P:4295872420 M:1QD N2:PRESS N2:GB N2:GBE N2:PORTOP N2:PRTSV1 N2:GBW N2:STE N2:MTAL N2:BRXT N2:IRNST1 N2:IRNST N2:IN N2:CMPNY N2:BMAT08 N2:MINE08 N2:MTAL08 N2:BMAT N2:MINE N2:MIN N2:INDS N2:TNSI N2:INDS08 N2:TRAN N2:SHIP08 N2:PRTSV N2:INTAG N2:GEN N2:EU N2:POL N2:WEU N2:EUROP N2:EMRG N2:SASIA N2:ASIA N2:ASXPAC N2:COM N2:METL N2:FERR N2:XRNP N2:LEN	3	225	1	UNDEFINED		False	3	52	TS:40060100
2019-01-02T04:12:30.920Z	2019-01-02T04:12:30.988Z	2019-01-02T04:12:30.893Z	tr:HKS6RbHG1_1901022Mn0oZjKFUsjn5wkAx+BkWO9KUbQFCd+pt3aEA	News	tr	North Mining Shares Co Ltd - Monthly Return of Equity Issuer on Movements in Securities for the month ended 31 December 2018	en	nHKS6RbHG1	2019-01-02T04:12:30.591Z	True	NP:SHKI	2019-01-02T04:12:30.494Z		1	NS:HIIS	HKS6RbHG1_1901022Mn0oZjKFUsjn5wkAx+BkWO9KUbQFCd+pt3aEA	2019-01-02T04:12:30.494Z	A:1 B:1085 B:12 B:125 B:141 B:19 B:20 B:227 B:228 B:229 B:24 B:261 G:1 G:3H G:6 G:B1 G:K G:S M:1QD M:1WN M:32 M:3H M:AV M:B6 M:Z R:0433.HK N2:ASIA N2:ASXPAC N2:BMAT N2:BMAT08 N2:CMPNY N2:CN N2:DIVMIN N2:EASIA N2:EMRG N2:EQTY N2:FINS N2:FINS08 N2:HK N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:NEWR N2:REAL N2:REG N2:SRVCS N2:STX P:4295871787	3	95	1	UNDEFINED		False	2	39	TS:40060100
2019-01-02T04:13:04.295Z	2019-01-02T04:13:04.348Z	2019-01-02T04:13:04.252Z	tr:HKS6RbHG1_1901026b7/pA0JZaSezQOE6d/6b57RJJg1A9lXa5Jt2n	News	tr	North Mining Shares Co Ltd - Monthly Return of Equity Issuer on Movements in Securities for the month ended 31 December 2018(with URL)	en	nHKS6RbHG1	2019-01-02T04:13:03.960Z	True	NP:SHKI	2019-01-02T04:12:30.000Z		2	NS:HIIS	HKS6RbHG1_1901026b7/pA0JZaSezQOE6d/6b57RJJg1A9lXa5Jt2n	2019-01-02T04:13:03.800Z	A:1 B:1085 B:12 B:125 B:141 B:19 B:20 B:227 B:228 B:229 B:24 B:261 G:1 G:3H G:6 G:B1 G:K G:S M:1QD M:1WN M:32 M:3H M:AV M:B6 M:NU M:Z R:0433.HK N2:ASIA N2:ASXPAC N2:BMAT N2:BMAT08 N2:CMPNY N2:CN N2:DIVMIN N2:EASIA N2:EMRG N2:EQTY N2:FINS N2:FINS08 N2:HK N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REAL N2:REG N2:SRVCS N2:STX P:4295871787	3	616	1	UNDEFINED		False	8	107	TS:40060100
2019-01-02T04:13:12.638Z	2019-01-02T04:13:12.692Z	2019-01-02T04:13:12.596Z	tr:L8N1Z206W_1901022XnkMTQfv3q4HyrLIqFpkgCjLIRGGK3iR3J2l4	News	tr	MIDEAST - Factors to watch - January 2	en	nL8N1Z206W	2019-01-02T04:13:12.176Z	True	NP:D NP:T NP:E NP:GFN NP:PSC NP:RNP NP:DNP NP:PCO NP:PCU	2019-01-02T04:13:11.000Z		1	NS:RTRS	L8N1Z206W_1901022XnkMTQfv3q4HyrLIqFpkgCjLIRGGK3iR3J2l4	2019-01-02T04:13:11.000Z	A:1 A:2 A:5 A:6 A:8 A:9 B:5 E:9 G:1 G:3G G:4P G:51 G:56 G:5Q G:7B G:7Q G:8G G:8Z G:92 G:A4 G:F G:Q M:2 M:8 M:9T M:C M:E9 M:LK M:N M:R G:64 G:6W G:28 A:E E:56 M:EV M:M0 E:J G:2B G:59 E:H E:5A A:N B:1003 M:N5 G:6J G:5B G:3S A:U B:2 B:219 B:6 E:1 E:R E:5 A:T E:4V G:H G:K G:S G:I G:V G:D G:CH G:4 G:9 G:A G:Y M:E7 M:EL A:4 M:DU U:45 U:C M:ES R:2310.SE P:4295887314 R:1330.SE P:5000038627 R:2280.SE P:4295887336 R:2010.SE P:4295887293 MCCL:OEC MCC:OEC M:1QD N2:STX N2:DBT N2:FUND N2:REAM N2:MMT N2:FRX N2:OILG N2:ECI N2:EMRG N2:EG N2:SY N2:QA N2:IR N2:BH N2:OM N2:KW N2:IQ N2:TR N2:SA N2:AE N2:TGLF N2:MEAST N2:WAR N2:CEN N2:OPEC N2:DIP N2:GFIN N2:SECUR N2:POL N2:TRD N2:LB N2:LY N2:YE N2:LOA N2:REORG N2:JUDIC N2:HRGT N2:MRG N2:MZ N2:PS N2:BKRT N2:STK N2:GVD N2:OILI N2:CIV N2:US N2:IN N2:IL N2:CDM N2:ENFF N2:ENER N2:OILI08 N2:BACT N2:DEAL1 N2:MCE N2:CORPD N2:DBTR N2:SWASIA N2:ASIA N2:ASXPAC N2:EAFR N2:AFR N2:NAFR N2:SASIA N2:AMERS N2:NAMER N2:EUROP N2:SEEU N2:GEN N2:CWP N2:COM N2:INTAG N2:CRU N2:NRG N2:CLJ N2:LEN	3	2095	4	UNDEFINED		False	24	394	TS:40060100
2019-01-02T04:13:17.576Z	2019-01-02T04:13:17.614Z	2019-01-02T04:13:17.533Z	tr:ASX2dm0cf_1901022E7ZUMv0wuMQTg8oy4Vz1lgvTj+zM5X0GB0lpA	News	tr	Introduction Mr Stewart Independent Non-executive Chairman-HAV.AX	en	nASX2dm0cf	2019-01-02T04:13:17.250Z	True	NP:ASX NP:ASXN	2019-01-02T04:13:17.126Z		1	NS:ASX	ASX2dm0cf_1901022E7ZUMv0wuMQTg8oy4Vz1lgvTj+zM5X0GB0lpA	2019-01-02T04:13:17.126Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:HAV.AX N2:ASIA N2:AU N2:AUNZ N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG P:4295857157	3	107	0	UNDEFINED		False	2	12	TS:40060100
2019-01-02T04:13:17.763Z	2019-01-02T04:13:17.801Z	2019-01-02T04:13:17.705Z	tr:ASX1xxZGm_1901022vGZEhAQX5AKe5AGCpzoLG9450sfpzL0u3Lye9	News	tr	Introduction Mr Stewart Independent Non-executive Chairman-HAV.AX	en	nASX1xxZGm	2019-01-02T04:13:17.312Z	True	NP:ASX NP:ASXN	2019-01-02T04:13:17.133Z		1	NS:ASX	ASX1xxZGm_1901022vGZEhAQX5AKe5AGCpzoLG9450sfpzL0u3Lye9	2019-01-02T04:13:17.133Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:HAV.AX N2:ASIA N2:AU N2:AUNZ N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG P:4295857157	3	4258	0	UNDEFINED		False	21	693	TS:40060100
2019-01-02T04:13:32.107Z	2019-01-02T04:13:32.177Z	2019-01-02T04:13:32.080Z	tr:FWN1Z2001_19010214+hnL0Z73//OtS6Z0ol0WKLDTDS5eMiBCLn8Q	News	tr	HAVILAH RESOURCES LTD <HAV.AX> -  MARK STEWART HAS BEEN APPOINTED TO ROLE OF CHAIRMAN	en	nFWN1Z2001	2019-01-02T04:13:31.790Z	True	NP:AUF NP:E	2019-01-02T04:13:31.775Z		1	NS:RTRS	FWN1Z2001_19010214+hnL0Z73//OtS6Z0ol0WKLDTDS5eMiBCLn8Q	2019-01-02T04:13:31.775Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:4B E:6A E:6T E:6V E:E G:2H G:5 G:K M:1QD M:B6 M:NY M:Z R:HAV.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BLR N2:BMAT N2:BMAT08 N2:BOARD1 N2:BOSS1 N2:CHAIR1 N2:CMPNY N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MNGISS N2:MTAL N2:MTAL08 N2:PPLMOV P:4295857157	1	0	0	UNDEFINED		False	1	14	TS:40060100
2019-01-02T04:17:30.779Z	2019-01-02T04:17:30.836Z	2019-01-02T04:17:30.739Z	tr:HKS986rq6_1901022yAxtAlkLVvzMY6EkecjuaHDEG7ERyuX8c0bJT	News	tr	Huili Resources Group Ltd - Monthly Returns	en	nHKS986rq6	2019-01-02T04:17:30.480Z	True	NP:SHKI	2019-01-02T04:17:30.382Z		1	NS:HIIS	HKS986rq6_1901022yAxtAlkLVvzMY6EkecjuaHDEG7ERyuX8c0bJT	2019-01-02T04:17:30.382Z	A:1 B:1100 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:1 G:3H G:6 G:B1 G:K G:S M:1QD M:32 M:3H M:AV M:B6 M:Z R:1303.HK N2:ASIA N2:ASXPAC N2:BMAT N2:BMAT08 N2:CMPNY N2:CN N2:EASIA N2:EMRG N2:EQTY N2:HK N2:LEN N2:MEMI N2:MEMI1 N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:NEWR N2:REG N2:STX P:5037132038	3	15	1	UNDEFINED		False	2	10	TS:40060100
