id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2019-02-17_20.30.00.News.COM_ENM.CPPR	CPPR	2019-02-17T20:30:00.000Z	News	2.2.35	68.0	0.012055	-0.014706	0.014706				0.014706	-0.029412	0.058824	0.044118	0.000000	0.088235	0.121324	0.102941					0.000000			-0.058824			
mp:2019-02-17_20.30.00.Social.COM_ENM.CPPR	CPPR	2019-02-17T20:30:00.000Z	Social	2.2.35	265.0	0.065674	0.118868	0.007547	0.003774	0.003774	0.011792		-0.009434	0.007547	0.018868	-0.020755	0.041509	0.129245	0.003774				0.011321	0.003774	0.007547		-0.007547	-0.007547	0.003774	
mp:2019-02-17_20.30.00.News_Social.COM_ENM.CRU	CRU	2019-02-17T20:30:00.000Z	News_Social	2.2.35	1445.7	0.149409	-0.190911	-0.014526	0.016601	0.000000	0.003199	0.023518	0.008300	0.033202	0.098914	0.015563	0.020059	0.148942	0.008646	0.001383	0.002767	0.001383	0.054091	-0.001383	-0.006917		-0.008300	0.002767	0.000692	
mp:2019-02-17_20.30.00.News.COM_ENM.CRU	CRU	2019-02-17T20:30:00.000Z	News	2.2.35	1056.2	0.187236	-0.208294	-0.025090	0.019883	-0.000947	0.001539	0.027457	0.015622	0.034084	0.102253	0.009941	0.017042	0.152741	0.011361	0.000000	-0.001894	0.001894	0.054156	-0.000947	-0.007574		-0.007101	0.000000	0.000947	
mp:2019-02-17_20.30.00.Social.COM_ENM.CRU	CRU	2019-02-17T20:30:00.000Z	Social	2.2.35	389.5	0.096528	-0.143774	0.014121	0.007702	0.002567	0.007702	0.012837	-0.011553	0.030809	0.089859	0.030809	0.028241	0.138639	0.001284	0.005135	0.015404		0.053915	-0.002567	-0.005135		-0.011553	0.010270	0.000000	
mp:2019-02-17_20.30.00.News_Social.COM_ENM.BIOETH	BIOETH	2019-02-17T20:30:00.000Z	News_Social	2.2.35	26.0	0.002687	0.038462						0.076923		0.153846	0.000000	0.038462	0.173077					0.076923						0.076923	
mp:2019-02-17_20.30.00.News.COM_ENM.BIOETH	BIOETH	2019-02-17T20:30:00.000Z	News	2.2.35	19.0	0.003368	-0.052632						0.105263		0.210526	0.052632	0.052632	0.197368					0.105263							
mp:2019-02-17_20.30.00.Social.COM_ENM.BIOETH	BIOETH	2019-02-17T20:30:00.000Z	Social	2.2.35	7.0	0.001735	0.285714									-0.142857		0.107143											0.285714	
mp:2019-02-17_20.30.00.News_Social.COM_ENM.MOG	MOG	2019-02-17T20:30:00.000Z	News_Social	2.2.35	313.5	0.032399	-0.186603	-0.022329		0.003190	0.000797	0.025518	0.041467	0.047847	0.105263	0.020734	0.012759	0.179825	-0.009569		0.009569		0.044657	0.009569	0.003190		-0.020734			
mp:2019-02-17_20.30.00.News.COM_ENM.MOG	MOG	2019-02-17T20:30:00.000Z	News	2.2.35	206.5	0.036607	-0.113801	0.014528		0.004843	0.001211	0.019370	0.043584	0.038741	0.099274	0.014528	0.014528	0.184625	-0.009685		0.004843		0.048426		0.004843		-0.007264			
mp:2019-02-17_20.30.00.Social.COM_ENM.MOG	MOG	2019-02-17T20:30:00.000Z	Social	2.2.35	107.0	0.026517	-0.327103	-0.093458				0.037383	0.037383	0.065421	0.116822	0.032710	0.009346	0.170561	-0.009346		0.018692		0.037383	0.028037			-0.046729			
mp:2019-02-17_20.30.00.News_Social.COM_ENM.GOL	GOL	2019-02-17T20:30:00.000Z	News_Social	2.2.35	2776.7	0.286965	-0.188353	0.002881	0.007923	0.005222	0.005717	0.054741	0.004862	0.052941	0.089855	-0.003061	0.016566	0.143498	0.003241	-0.000720	0.000360	0.000720	0.015738	-0.001441	-0.006122		0.005222	-0.001441	0.003962	0.030972
mp:2019-02-17_20.30.00.News.COM_ENM.GOL	GOL	2019-02-17T20:30:00.000Z	News	2.2.35	1513.7	0.268339	-0.241131	0.015195	0.007928	0.003303	0.007432	0.060118	0.001982	0.058136	0.093149	-0.001652	0.007928	0.132011	0.004624		0.000000		0.014005	-0.001321	-0.002643		0.010240	-0.002643	0.003303	0.053511
mp:2019-02-17_20.30.00.Social.COM_ENM.GOL	GOL	2019-02-17T20:30:00.000Z	Social	2.2.35	1263.0	0.313003	-0.125099	-0.011876	0.007918	0.007522	0.003662	0.048298	0.008314	0.046714	0.085907	-0.004751	0.026920	0.157264	0.001584	-0.001584	0.000792	0.001584	0.017815	-0.001584	-0.010293		-0.000792		0.004751	0.003959
mp:2019-02-17_20.30.00.News_Social.COM_ENM.HOIL	HOIL	2019-02-17T20:30:00.000Z	News_Social	2.2.35	8.0	0.000827	0.000000					0.500000		0.250000	0.250000			0.000000												
mp:2019-02-17_20.30.00.News.COM_ENM.HOIL	HOIL	2019-02-17T20:30:00.000Z	News	2.2.35	8.0	0.001418	0.000000					0.500000		0.250000	0.250000			0.000000												
mp:2019-02-17_20.30.00.Social.COM_ENM.HOIL	HOIL	2019-02-17T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-17_20.30.00.News_Social.COM_ENM.IRN	IRN	2019-02-17T20:30:00.000Z	News_Social	2.2.35	230.0	0.023770	-0.010870	0.019565		-0.002174	0.000000	0.052174	-0.021739	0.058696	0.091304	-0.043478	0.021739	0.150000	0.004348		0.004348		0.056522		0.013043		0.021739			
mp:2019-02-17_20.30.00.News.COM_ENM.IRN	IRN	2019-02-17T20:30:00.000Z	News	2.2.35	161.5	0.028630	0.000000	-0.003096		-0.003096	-0.003096	0.061920	-0.024768	0.052632	0.099071	-0.055728		0.150929			0.006192		0.074303				0.018576			
mp:2019-02-17_20.30.00.Social.COM_ENM.IRN	IRN	2019-02-17T20:30:00.000Z	Social	2.2.35	68.5	0.016976	-0.036496	0.072993			0.007299	0.029197	-0.014599	0.072993	0.072993	-0.014599	0.072993	0.147810	0.014599		0.000000		0.014599		0.043796		0.029197			
mp:2019-02-17_20.30.00.News_Social.COM_ENM.JET	JET	2019-02-17T20:30:00.000Z	News_Social	2.2.35	21.0	0.002170	-0.428571						0.190476					0.119048					0.190476							
mp:2019-02-17_20.30.00.News.COM_ENM.JET	JET	2019-02-17T20:30:00.000Z	News	2.2.35	10.0	0.001773	-0.600000											0.050000					0.400000							
mp:2019-02-17_20.30.00.Social.COM_ENM.JET	JET	2019-02-17T20:30:00.000Z	Social	2.2.35	11.0	0.002726	-0.272727						0.363636					0.181818												
mp:2019-02-17_20.30.00.News_Social.COM_ENM.LNG	LNG	2019-02-17T20:30:00.000Z	News_Social	2.2.35	46.0	0.004754	-0.195652		0.043478			0.043478	0.000000	0.065217	0.032609			0.179348	0.043478				-0.010870				-0.021739			
mp:2019-02-17_20.30.00.News.COM_ENM.LNG	LNG	2019-02-17T20:30:00.000Z	News	2.2.35	1.0	0.000177	0.000000											-0.250000	1.000000											
mp:2019-02-17_20.30.00.Social.COM_ENM.LNG	LNG	2019-02-17T20:30:00.000Z	Social	2.2.35	45.0	0.011152	-0.200000		0.044444			0.044444	0.000000	0.066667	0.033333			0.188889	0.022222				-0.011111				-0.022222			
mp:2019-02-17_20.30.00.News_Social.COM_ENM.NAP	NAP	2019-02-17T20:30:00.000Z	News_Social	2.2.35	0.0	0.000000																								
mp:2019-02-17_20.30.00.News.COM_ENM.NAP	NAP	2019-02-17T20:30:00.000Z	News	2.2.35	0.0	0.000000																								
mp:2019-02-17_20.30.00.Social.COM_ENM.NAP	NAP	2019-02-17T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-17_20.30.00.News_Social.COM_ENM.NGS	NGS	2019-02-17T20:30:00.000Z	News_Social	2.2.35	765.4	0.079102	-0.263914	-0.030050	0.015678	0.003920	0.003103	0.075777	0.082963	0.032663	0.109093	0.020904	0.006533	0.145904	-0.005226		0.006533		0.024693		0.005226		-0.025477	-0.005226	0.002613	0.002613
mp:2019-02-17_20.30.00.News.COM_ENM.NGS	NGS	2019-02-17T20:30:00.000Z	News	2.2.35	432.2	0.076618	-0.232531	-0.015039	0.020824	0.006941	0.001446	0.099491	0.097177	0.031236	0.104118	0.039334	0.004627	0.130206	-0.004627		0.004627		0.035169		0.004627		-0.019667		0.002314	
mp:2019-02-17_20.30.00.Social.COM_ENM.NGS	NGS	2019-02-17T20:30:00.000Z	Social	2.2.35	333.2	0.082575	-0.304622	-0.049520	0.009004		0.005252	0.045018	0.064526	0.034514	0.115546	-0.003001	0.009004	0.166267	-0.006002		0.009004		0.011104		0.006002		-0.033013	-0.012005	0.003001	0.006002
mp:2019-02-17_20.30.00.News_Social.COM_ENM.NKL	NKL	2019-02-17T20:30:00.000Z	News_Social	2.2.35	377.7	0.039034	0.177389	0.063542		0.026476	-0.001324	0.031771	0.011914	0.031771	0.027800	0.031771	0.023828	0.168983			-0.002648		0.073339		0.013238		0.000000	-0.007943		
mp:2019-02-17_20.30.00.News.COM_ENM.NKL	NKL	2019-02-17T20:30:00.000Z	News	2.2.35	286.5	0.050789	0.273997	0.090750		0.031414		0.041885	0.015707	0.027923	0.026178	0.020942	0.020942	0.192408					0.073298		0.013962		-0.006981			
mp:2019-02-17_20.30.00.Social.COM_ENM.NKL	NKL	2019-02-17T20:30:00.000Z	Social	2.2.35	91.2	0.022602	-0.126096	-0.021930		0.010965	-0.005482			0.043860	0.032895	0.065789	0.032895	0.095395			-0.010965		0.073465		0.010965		0.021930	-0.032895		
mp:2019-02-17_20.30.00.News_Social.COM_ENM.NSEA	NSEA	2019-02-17T20:30:00.000Z	News_Social	2.2.35	48.5	0.005012	-0.051546	0.123711		0.020619		0.041237	-0.020619			0.020619		0.064433	0.082474				0.123711		-0.041237					
mp:2019-02-17_20.30.00.News.COM_ENM.NSEA	NSEA	2019-02-17T20:30:00.000Z	News	2.2.35	39.0	0.006914	-0.076923	0.153846				0.051282						0.121795	0.102564				0.051282		-0.051282					
mp:2019-02-17_20.30.00.Social.COM_ENM.NSEA	NSEA	2019-02-17T20:30:00.000Z	Social	2.2.35	9.5	0.002354	0.052632			0.105263			-0.105263			0.105263		-0.171053	0.000000				0.421053							
mp:2019-02-17_20.30.00.News_Social.COM_ENM.PALL	PALL	2019-02-17T20:30:00.000Z	News_Social	2.2.35	73.5	0.007596	-0.054422	0.027211					-0.006803	0.054422	0.081633	-0.020408		0.154762	0.000000	0.013605	-0.006803		0.027211	-0.013605	0.000000		-0.040816	0.000000		
mp:2019-02-17_20.30.00.News.COM_ENM.PALL	PALL	2019-02-17T20:30:00.000Z	News	2.2.35	41.0	0.007268	-0.243902						-0.012195	0.073171	0.097561	-0.060976		0.140244	-0.024390				0.024390	-0.024390	0.000000		-0.048780			
mp:2019-02-17_20.30.00.Social.COM_ENM.PALL	PALL	2019-02-17T20:30:00.000Z	Social	2.2.35	32.5	0.008054	0.184615	0.061538					0.000000	0.030769	0.061538	0.030769		0.173077	0.030769	0.030769	-0.015385		0.030769				-0.030769	0.000000		
mp:2019-02-17_20.30.00.News_Social.COM_ENM.PLAT	PLAT	2019-02-17T20:30:00.000Z	News_Social	2.2.35	177.0	0.018292	0.265537	0.045198		0.005650	0.011299	0.011299	0.062147		0.107345	0.045198		0.218927	0.000000		0.011299			0.005650	0.000000		-0.011299			
mp:2019-02-17_20.30.00.News.COM_ENM.PLAT	PLAT	2019-02-17T20:30:00.000Z	News	2.2.35	44.5	0.007889	-0.011236	0.134831				0.022472	0.089888		0.202247			0.171348			0.022472			0.022472	0.000000		-0.044944			
mp:2019-02-17_20.30.00.Social.COM_ENM.PLAT	PLAT	2019-02-17T20:30:00.000Z	Social	2.2.35	132.5	0.032837	0.358491	0.015094		0.007547	0.015094	0.007547	0.052830		0.075472	0.060377		0.234906	0.000000		0.007547									
mp:2019-02-17_20.30.00.News_Social.COM_ENM.RAREE	RAREE	2019-02-17T20:30:00.000Z	News_Social	2.2.35	23.0	0.002377	0.347826								0.086957		0.086957	0.054348	0.043478						0.000000		-0.173913			
mp:2019-02-17_20.30.00.News.COM_ENM.RAREE	RAREE	2019-02-17T20:30:00.000Z	News	2.2.35	9.0	0.001595	1.000000											0.250000												
mp:2019-02-17_20.30.00.Social.COM_ENM.RAREE	RAREE	2019-02-17T20:30:00.000Z	Social	2.2.35	14.0	0.003470	-0.071429								0.142857		0.142857	-0.071429	0.071429						0.000000		-0.285714			
mp:2019-02-17_20.30.00.News_Social.COM_ENM.SLVR	SLVR	2019-02-17T20:30:00.000Z	News_Social	2.2.35	800.4	0.082719	-0.213643	-0.006247	-0.000625	0.001249	0.001718	0.069965	0.008746	0.028736	0.058721	0.004998	0.034983	0.156047	0.016242	0.002499	0.001249	-0.002499	0.064218	0.001249	-0.001249		-0.003748			0.001249
mp:2019-02-17_20.30.00.News.COM_ENM.SLVR	SLVR	2019-02-17T20:30:00.000Z	News	2.2.35	289.2	0.051268	-0.271438	0.003458			0.012967	0.058783	0.022476	0.038036	0.044952	0.008645	0.034578	0.157158	0.020747	0.003458	0.000000	-0.003458	0.066390				-0.005187			
mp:2019-02-17_20.30.00.Social.COM_ENM.SLVR	SLVR	2019-02-17T20:30:00.000Z	Social	2.2.35	511.2	0.126688	-0.180947	-0.011737	-0.000978	0.001956	-0.004646	0.076291	0.000978	0.023474	0.066510	0.002934	0.035211	0.155419	0.013693	0.001956	0.001956	-0.001956	0.062989	0.001956	-0.001956		-0.002934			0.001956
mp:2019-02-17_20.30.00.News_Social.COM_ENM.STEE	STEE	2019-02-17T20:30:00.000Z	News_Social	2.2.35	721.5	0.074565	-0.003465	0.036729	0.006930		0.003638	0.009702	0.024255	0.030492	0.077616	0.018711	0.011781	0.129071	0.003465	0.001386	0.002772		0.018018		0.031878		-0.044352	0.001386		
mp:2019-02-17_20.30.00.News.COM_ENM.STEE	STEE	2019-02-17T20:30:00.000Z	News	2.2.35	440.5	0.078089	-0.007946	0.032917	0.011351		0.004540	0.002270	0.027242	0.034052	0.080590	0.010216	0.014756	0.106981	-0.004540		0.002270		0.013621		0.045403		-0.072645	0.002270		
mp:2019-02-17_20.30.00.Social.COM_ENM.STEE	STEE	2019-02-17T20:30:00.000Z	Social	2.2.35	281.0	0.069639	0.003559	0.042705			0.002224	0.021352	0.019573	0.024911	0.072954	0.032028	0.007117	0.163701	0.016014	0.003559	0.003559		0.024911		0.010676		0.000000			
mp:2019-02-17_20.30.00.News_Social.COM_ENM.URAN	URAN	2019-02-17T20:30:00.000Z	News_Social	2.2.35	375.0	0.038755	-0.094667	-0.013333	0.008000	0.002667	-0.000667	0.050667	-0.013333	0.034667	0.041333	0.002667	0.096000	0.126000	-0.024000				0.034667	0.021333	0.010667		-0.024000		0.021333	
mp:2019-02-17_20.30.00.News.COM_ENM.URAN	URAN	2019-02-17T20:30:00.000Z	News	2.2.35	128.0	0.022691	-0.078125	-0.046875	0.015625		0.011719	0.031250	-0.007813			0.000000	0.218750	0.121094					0.007813	0.031250			-0.031250		0.062500	
mp:2019-02-17_20.30.00.Social.COM_ENM.URAN	URAN	2019-02-17T20:30:00.000Z	Social	2.2.35	247.0	0.061213	-0.103239	0.004049	0.004049	0.004049	-0.007085	0.060729	-0.016194	0.052632	0.062753	0.004049	0.032389	0.128543	-0.036437				0.048583	0.016194	0.016194		-0.020243			
mp:2019-02-18_20.30.00.News_Social.COM_ENM.ALU	ALU	2019-02-18T20:30:00.000Z	News_Social	2.2.35	432.9	0.013946	-0.077385	0.011550	0.002310	0.002310	0.007219		0.039270	0.011550	0.064680	0.048510	0.020790	0.124220	0.058905	0.013860	0.006930		0.040194		-0.004620		0.018480			
mp:2019-02-18_20.30.00.News.COM_ENM.ALU	ALU	2019-02-18T20:30:00.000Z	News	2.2.35	372.9	0.016905	-0.108608	0.008045	0.002682	0.002682	0.007039		0.037544	0.013408	0.069724	0.045589	0.016090	0.136163	0.068383	0.016090	0.008045		0.022526				0.026817			
mp:2019-02-18_20.30.00.Social.COM_ENM.ALU	ALU	2019-02-18T20:30:00.000Z	Social	2.2.35	60.0	0.006679	0.116667	0.033333			0.008333		0.050000		0.033333	0.066667	0.050000	0.050000					0.150000		-0.033333		-0.033333			
mp:2019-02-18_20.30.00.News_Social.COM_ENM.BIOF	BIOF	2019-02-18T20:30:00.000Z	News_Social	2.2.35	340.5	0.010969	-0.132159					0.005874	0.107195	0.020558	0.020558		0.052863	0.184655						0.052863			0.052863			
mp:2019-02-18_20.30.00.News.COM_ENM.BIOF	BIOF	2019-02-18T20:30:00.000Z	News	2.2.35	300.0	0.013601	-0.133333					0.006667	0.103333	0.023333	0.023333		0.050000	0.186667						0.050000			0.050000			
mp:2019-02-18_20.30.00.Social.COM_ENM.BIOF	BIOF	2019-02-18T20:30:00.000Z	Social	2.2.35	40.5	0.004508	-0.123457						0.135802				0.074074	0.169753						0.074074			0.074074			
mp:2019-02-18_20.30.00.News_Social.COM_ENM.COA	COA	2019-02-18T20:30:00.000Z	News_Social	2.2.35	2615.8	0.084266	-0.270281	-0.011469	0.004588	0.000765	-0.007694	0.016821	0.006308	0.013954	0.070151	-0.060976	0.032113	0.114047	0.046831		0.000765		0.026111	-0.011469	0.001147		0.123098	-0.000382	0.001147	0.001529
mp:2019-02-18_20.30.00.News.COM_ENM.COA	COA	2019-02-18T20:30:00.000Z	News	2.2.35	2275.2	0.103146	-0.261076	-0.010109	0.004395	0.000879	-0.007966	0.013186	0.008790	0.006373	0.065049	-0.064170	0.032525	0.110001	0.049007		0.000879		0.025800	-0.011867	-0.000220		0.132296	-0.000440	0.001319	0.001758
mp:2019-02-18_20.30.00.Social.COM_ENM.COA	COA	2019-02-18T20:30:00.000Z	Social	2.2.35	340.6	0.037912	-0.331767	-0.020552	0.005872		-0.005872	0.041104	-0.010276	0.064592	0.104228	-0.039636	0.029360	0.141075	0.032296				0.028186	-0.008808	0.010276		0.061656			
mp:2019-02-18_20.30.00.News_Social.COM_ENM.CPPR	CPPR	2019-02-18T20:30:00.000Z	News_Social	2.2.35	2161.9	0.069644	-0.154262	-0.021971	0.024747	0.006013	-0.000809	0.042555	0.039317	0.021046	0.040011	0.016883	0.020815	0.130973	0.018965	0.006476	0.002313		0.037190	0.000925	0.000000	0.005551	-0.079097	-0.000925	0.001850	
mp:2019-02-18_20.30.00.News.COM_ENM.CPPR	CPPR	2019-02-18T20:30:00.000Z	News	2.2.35	1525.4	0.069154	-0.182247	-0.042612	0.033106	0.005900	-0.000328	0.054412	0.047856	0.016061	0.034417	0.016717	0.015078	0.113020	0.018356	0.009178	0.000656		0.032385	0.000656	-0.001311	0.005245	-0.104891		0.001967	
mp:2019-02-18_20.30.00.Social.COM_ENM.CPPR	CPPR	2019-02-18T20:30:00.000Z	Social	2.2.35	636.5	0.070848	-0.087196	0.027494	0.004713	0.006284	-0.001964	0.014140	0.018853	0.032993	0.053417	0.017282	0.034564	0.173998	0.020424		0.006284		0.048704	0.001571	0.003142	0.006284	-0.017282	-0.003142	0.001571	
mp:2019-02-18_20.30.00.News_Social.COM_ENM.CRU	CRU	2019-02-18T20:30:00.000Z	News_Social	2.2.35	9425.4	0.303634	0.034481	0.011140	0.012095	0.007533	0.002957	0.005199	-0.005676	0.014747	0.040051	0.011140	0.030290	0.136201	0.004880	0.000000	0.018567	0.000424	0.025145	-0.000530	0.009443		-0.038089	0.001114	0.006366	0.000637
mp:2019-02-18_20.30.00.News.COM_ENM.CRU	CRU	2019-02-18T20:30:00.000Z	News	2.2.35	7959.4	0.360840	0.033043	0.012878	0.013129	0.008229	0.001555	0.003895	-0.006659	0.013883	0.036937	0.013569	0.031347	0.132494	0.005528	0.000000	0.019599	0.000126	0.023205	-0.000628	0.008229		-0.044413	0.001570	0.007036	0.000754
mp:2019-02-18_20.30.00.Social.COM_ENM.CRU	CRU	2019-02-18T20:30:00.000Z	Social	2.2.35	1466.0	0.163179	0.042292	0.001705	0.006480	0.003752	0.010573	0.012278	-0.000341	0.019441	0.056958	-0.002046	0.024557	0.156327	0.001364		0.012960	0.002046	0.035675		0.016030		-0.003752	-0.001364	0.002729	
mp:2019-02-18_20.30.00.News_Social.COM_ENM.BIOETH	BIOETH	2019-02-18T20:30:00.000Z	News_Social	2.2.35	289.3	0.009320	-0.114068	-0.001728	0.006913	0.006913	-0.001728		-0.048393	0.044936	0.081231	0.010370	0.058763	0.107328	0.012098		0.024196		0.033875	0.013826	0.015555	0.003457	0.062219	-0.003457		
mp:2019-02-18_20.30.00.News.COM_ENM.BIOETH	BIOETH	2019-02-18T20:30:00.000Z	News	2.2.35	137.9	0.006252	-0.112400	0.000000	0.007252	0.007252	-0.003626		-0.050761	0.029007	0.065265	0.014503	0.079768	0.101704	0.014503		0.036258		0.039159	0.014503	0.021755	0.007252	0.087020			
mp:2019-02-18_20.30.00.Social.COM_ENM.BIOETH	BIOETH	2019-02-18T20:30:00.000Z	Social	2.2.35	151.4	0.016852	-0.115588	-0.003303	0.006605	0.006605			-0.046235	0.059445	0.095773	0.006605	0.039630	0.112450	0.009908		0.013210		0.029062	0.013210	0.009908		0.039630	-0.006605		
mp:2019-02-18_20.30.00.News_Social.COM_ENM.MOG	MOG	2019-02-18T20:30:00.000Z	News_Social	2.2.35	885.3	0.028519	0.067774	-0.007907		0.001130	0.001694	0.010166	0.002259	0.009036	0.037840	0.006777	0.024286	0.127499	-0.001130		0.002824	0.001130	0.052863	-0.003389	0.011296		-0.007907	0.003389	0.002259	
mp:2019-02-18_20.30.00.News.COM_ENM.MOG	MOG	2019-02-18T20:30:00.000Z	News	2.2.35	697.7	0.031630	0.103196	0.000000		0.001433	0.002508	0.012900	0.004300	0.005733	0.039415	0.002150	0.023649	0.124445	-0.000717		0.020783	0.001433	0.051885	-0.004300	0.014333		-0.004300	0.004300	0.002867	
mp:2019-02-18_20.30.00.Social.COM_ENM.MOG	MOG	2019-02-18T20:30:00.000Z	Social	2.2.35	187.6	0.020882	-0.063966	-0.037313			-0.001333		-0.005330	0.021322	0.031983	0.023987	0.026652	0.138859	-0.002665		-0.063966	0.000000	0.056503				-0.021322			
mp:2019-02-18_20.30.00.News_Social.COM_ENM.GOL	GOL	2019-02-18T20:30:00.000Z	News_Social	2.2.35	6050.0	0.194897	0.008430	0.009339	0.004711	0.007934	0.001777	0.019587	0.000000	0.052479	0.068926	-0.005041	0.023636	0.150066	0.004876	0.000992	0.008099	0.000826	0.021983	-0.000165	0.004298	0.000331	-0.009917	-0.002314	0.007934	0.004959
mp:2019-02-18_20.30.00.News.COM_ENM.GOL	GOL	2019-02-18T20:30:00.000Z	News	2.2.35	3358.5	0.152258	0.009528	0.000000	0.003871	0.007444	0.000968	0.015930	-0.003573	0.051362	0.064166	-0.015483	0.025160	0.158627	0.003722	0.000596	0.011910	0.001489	0.018014	-0.000298	0.002978	0.000596	-0.019354	-0.003573	0.004764	0.008635
mp:2019-02-18_20.30.00.Social.COM_ENM.GOL	GOL	2019-02-18T20:30:00.000Z	Social	2.2.35	2691.5	0.299588	0.007059	0.020992	0.005759	0.008545	0.002787	0.024150	0.004458	0.053873	0.074865	0.007988	0.021735	0.139383	0.006316	0.001486	0.003344		0.026937	0.000000	0.005945		0.001858	-0.000743	0.011889	0.000372
mp:2019-02-18_20.30.00.News_Social.COM_ENM.HOIL	HOIL	2019-02-18T20:30:00.000Z	News_Social	2.2.35	3.0	0.000097	-0.333333											0.250000												
mp:2019-02-18_20.30.00.News.COM_ENM.HOIL	HOIL	2019-02-18T20:30:00.000Z	News	2.2.35	3.0	0.000136	-0.333333											0.250000												
mp:2019-02-18_20.30.00.Social.COM_ENM.HOIL	HOIL	2019-02-18T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-18_20.30.00.News_Social.COM_ENM.IRN	IRN	2019-02-18T20:30:00.000Z	News_Social	2.2.35	1420.0	0.045744	-0.152113	0.001056	0.014085	0.007746	0.004313	0.047887	-0.018662	0.028169	0.044718	-0.047887	0.032746	0.141725	0.003521		0.046127	0.001056	0.021831	-0.001408	-0.001761		-0.022887	-0.001056		0.007042
mp:2019-02-18_20.30.00.News.COM_ENM.IRN	IRN	2019-02-18T20:30:00.000Z	News	2.2.35	987.5	0.044768	-0.168608	-0.015190	0.009114	0.010127	0.003291	0.044557	-0.017722	0.031392	0.047595	-0.068861	0.038987	0.154557	0.002025		0.054684	0.000000	0.022278	-0.002025	0.000000		-0.017215			0.007089
mp:2019-02-18_20.30.00.Social.COM_ENM.IRN	IRN	2019-02-18T20:30:00.000Z	Social	2.2.35	432.5	0.048141	-0.114451	0.038150	0.025434	0.002312	0.006647	0.055491	-0.020809	0.020809	0.038150	0.000000	0.018497	0.112428	0.006936		0.026590	0.003468	0.020809	0.000000	-0.005780		-0.035838	-0.003468		0.006936
mp:2019-02-18_20.30.00.News_Social.COM_ENM.JET	JET	2019-02-18T20:30:00.000Z	News_Social	2.2.35	23.0	0.000741	-0.130435	-0.086957					0.000000		0.043478	-0.043478		0.097826	-0.217391				0.043478							
mp:2019-02-18_20.30.00.News.COM_ENM.JET	JET	2019-02-18T20:30:00.000Z	News	2.2.35	7.0	0.000317	0.000000											-0.250000	-0.714286											
mp:2019-02-18_20.30.00.Social.COM_ENM.JET	JET	2019-02-18T20:30:00.000Z	Social	2.2.35	16.0	0.001781	-0.187500	-0.125000					0.000000		0.062500	-0.062500		0.250000					0.062500							
mp:2019-02-18_20.30.00.News_Social.COM_ENM.LNG	LNG	2019-02-18T20:30:00.000Z	News_Social	2.2.35	167.0	0.005380	0.092814	-0.002994	0.011976		-0.002994	0.035928	-0.020958	0.038922	0.044910	0.005988	0.035928	0.129491	0.047904				0.005988		0.041916		0.017964			
mp:2019-02-18_20.30.00.News.COM_ENM.LNG	LNG	2019-02-18T20:30:00.000Z	News	2.2.35	44.5	0.002017	0.033708	0.022472			-0.011236		0.000000		0.089888	-0.089888		0.132022							0.112360		0.000000			
mp:2019-02-18_20.30.00.Social.COM_ENM.LNG	LNG	2019-02-18T20:30:00.000Z	Social	2.2.35	122.5	0.013635	0.114286	-0.012245	0.016327			0.048980	-0.028571	0.053061	0.028571	0.040816	0.048980	0.128571	0.065306				0.008163		0.016327		0.024490			
mp:2019-02-18_20.30.00.News_Social.COM_ENM.NAP	NAP	2019-02-18T20:30:00.000Z	News_Social	2.2.35	104.2	0.003357	-0.393474					0.009597	-0.047985	0.028791	0.028791	0.028791		0.061900	0.019194				0.069098		-0.028791		0.163148			
mp:2019-02-18_20.30.00.News.COM_ENM.NAP	NAP	2019-02-18T20:30:00.000Z	News	2.2.35	78.2	0.003545	-0.370844					0.012788	-0.038363	0.012788	0.012788	0.012788		0.037724	0.025575				0.092072		-0.012788		0.242967			
mp:2019-02-18_20.30.00.Social.COM_ENM.NAP	NAP	2019-02-18T20:30:00.000Z	Social	2.2.35	26.0	0.002894	-0.461538						-0.076923	0.076923	0.076923	0.076923		0.134615							-0.076923		-0.076923			
mp:2019-02-18_20.30.00.News_Social.COM_ENM.NGS	NGS	2019-02-18T20:30:00.000Z	News_Social	2.2.35	1085.0	0.034953	-0.152995	0.021659	0.004608	0.001843	-0.001382	0.024885	0.005530	0.044700	0.086636	0.033180	0.035023	0.159332	0.011982	0.000922	0.000000	0.000000	0.029954	0.000922	0.011982		0.007373	0.011060	0.010138	
mp:2019-02-18_20.30.00.News.COM_ENM.NGS	NGS	2019-02-18T20:30:00.000Z	News	2.2.35	619.0	0.028062	-0.164782	0.028271	0.001616	0.003231	-0.000808	0.015347	0.011309	0.032310	0.096931	0.045234	0.031502	0.159330	0.012116	0.000808	0.000808	0.000000	0.030695	0.001616	0.014540		0.003231	0.009693	0.014540	
