amerTimestamp	apacTimestamp	emeaTimestamp	id	assetClass	assetCodes	assetId	assetName	brokerAction	firstMentionSentence	priceTargetIndicator	relevance	sentimentClass	sentimentNegative	sentimentNeutral	sentimentPositive	sentimentWordCount	windows	noveltyCountValues	volumeCountValues	linkedIdPositions	linkedIdValues
2019-01-02T09:06:32.227Z	2019-01-02T09:06:32.293Z	2019-01-02T09:06:32.172Z	tr:HKS4fqYjP_19010221oMglR0MDoAxhIUsYEoFwDn0qyHuc01f+jxg8	CMPNY	P:4295863790 R:3398.HK	4295863790	China Ting Group Holdings Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.172376	0.611033	0.216591	25	12H 24H 3D 5D 7D	0 0 0 0 0	0 0 0 0 0		
2019-01-02T09:06:32.258Z	2019-01-02T09:06:32.324Z	2019-01-02T09:06:32.218Z	tr:HKS68W0nZ_1901022CHJH70CpOLh/Uo/NNk/gbK9Dt8Njj318XgIAx	CMPNY	P:4295890645 R:ZIV.O	4295890645	Credit Suisse AG	UNDEFINED	0	UNDEFINED	0.333333	0	0.01511	0.803194	0.181696	45	12H 24H 3D 5D 7D	0 0 0 0 0	13 13 21 21 45		
2019-01-02T09:06:32.555Z	2019-01-02T09:06:32.605Z	2019-01-02T09:06:32.468Z	tr:HKS7Ff4r2_1901022PnQ57Ssr9YQViVok8smoRW/j/Pn2Mcg+phJfX	CMPNY	P:5051788488 R:8118.HK	5051788488	Bortex Global Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.174435	0.611959	0.213606	37	12H 24H 3D 5D 7D	0 0 0 0 0	0 0 0 0 0		
2019-01-02T09:06:32.852Z	2019-01-02T09:06:32.918Z	2019-01-02T09:06:32.812Z	tr:HKS498BCW_1901022SU+4K4i+SEtni1BRywPvne4ThjrSxQZAjBLOG	CMPNY	P:5061949765 R:8516.HK	5061949765	Grand Talents Group Holdings Ltd	UNDEFINED	1	UNDEFINED	1.0	1	0.0399178	0.127202	0.83288	39	12H 24H 3D 5D 7D	0 0 0 0 0	0 0 0 0 0		
2019-01-02T09:06:33.258Z	2019-01-02T09:06:33.340Z	2019-01-02T09:06:33.218Z	tr:HKS2Vp6fl_1901022vwRGilRa0uCHENW8GEfXR5Nl8TK/yFRIUMxXJ	CMPNY	P:4295863774 R:3968.HK R:4614.HK R:600036.SS	4295863774	China Merchants Bank Co Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.169872	0.619504	0.210624	39	12H 24H 3D 5D 7D	0 0 0 2 2	0 0 0 2 4	0 1	tr:HKS3cHwlb_1812286vwvSqpVO5eDpZGQIT/y/TzPGVy+a8LwjtdGLj tr:HKS3cHwlb_18122827oSBzTkiynCrtw6/NSKMfj6hmnDxn/xXYWZQc
2019-01-02T09:06:39.133Z	2019-01-02T09:06:39.215Z	2019-01-02T09:06:39.084Z	tr:FWN1Z2012_190102254qhyQc2r4q0un++SbwNk35UhDRQ059v84/Hn	CMPNY	P:4295859169 R:BKIC.BH	4295859169	Bahrain Kuwait Insurance Co BSC	UNDEFINED	1	UNDEFINED	1.0	1	0.126915	0.388288	0.484797	66	12H 24H 3D 5D 7D	2 2 2 2 2	2 2 2 2 2	0 1	tr:FWN1Z2012_1901021+y4poB+G1WtbS9CFryr8/7M+PYy5Iq0Mz5QNh tr:FWN1Z2012_1901021JNruwdqXAkasGWaiHt56wCxbU5arC0w0YMYJc
2019-01-02T09:06:53.602Z	2019-01-02T09:06:53.652Z	2019-01-02T09:06:53.553Z	tr:HKS9SPxNn_1901026gVzlJrHTCE7G+PDF0CVXsIMjqNe5FGFJb9rVY	CMPNY	P:4295890645 R:ZIV.O	4295890645	Credit Suisse AG	UNDEFINED	0	UNDEFINED	0.288675	-1	0.446281	0.33355	0.220169	113	12H 24H 3D 5D 7D	0 0 0 0 0	14 14 22 22 46		
2019-01-02T09:06:57.352Z	2019-01-02T09:06:57.434Z	2019-01-02T09:06:57.297Z	tr:FWN1Z1017_1901022wVmf0swc+TdIQfVkvweIQQ3nSkUmf11PYCriO	CMPNY	P:4295899858 R:LKQ.O R:LKQ.OQ	4295899858	LKQ Corp	UNDEFINED	1	UNDEFINED	1.0	1	0.0404083	0.12691	0.832682	74	12H 24H 3D 5D 7D	2 2 2 2 2	11 11 11 11 12	0 1	tr:FWN1Z1017_1901021/VpbDYACBxSgDEaS8hsslM8him9Zn8BOzlYv7 tr:FWN1Z1017_1901021D/eyGgV4t5ny5di4CSIg0VZ98ywqzllCnjtE7
2019-01-02T09:06:58.040Z	2019-01-02T09:06:58.090Z	2019-01-02T09:06:57.984Z	tr:HKS6m235r_1901026UTD9xC+99DdtLBEMrG8rXg21X9UYtunebaAjz	CMPNY	P:4295871462 R:8176.HK	4295871462	SuperRobotics Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.179356	0.609158	0.211486	45	12H 24H 3D 5D 7D	1 1 1 1 1	1 1 1 1 1	0	tr:HKS6m235r_1901022jQdTaKK0KLRMMBuJWzlbJYOi5FTzJCiEvffzY
2019-01-02T09:06:59.727Z	2019-01-02T09:06:59.777Z	2019-01-02T09:06:59.656Z	tr:HKS8F2fC3_19010261EVwngN/tOHdyzGOGjNs1OelinEubtiQXQOBL	CMPNY	P:4295887608 R:1151.HK R:EELT.SI	4295887608	Elec & Eltek International Company Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.17856	0.609202	0.212239	35	12H 24H 3D 5D 7D	1 1 1 3 3	1 1 1 3 3	0 1 2	tr:HKS8F2fC3_1901022ZKtRszftOEFmpWqIdDeKR66vBacHU8AawxtKY tr:HKS6z7y1g_1812286iUfnoEmMP9pyI06LrpRwYydvXTaasb2f/lVyd tr:HKS6z7y1g_1812282ncLdsfpdMWWKt6m0BIrFvEK9lKzLbv8AzzZwB
2019-01-02T09:07:06.415Z	2019-01-02T09:07:06.481Z	2019-01-02T09:07:06.343Z	tr:HKS4l3BTz_1901026+FyFFXvfN3eYD4OnH3GOaX/smCjehbQnwUdls	CMPNY	P:5000619007 R:0486.HK R:RUAL.MM	5000619007	United Company RUSAL Plc	UNDEFINED	1	UNDEFINED	1.0	0	0.178299	0.609281	0.212419	33	12H 24H 3D 5D 7D	1 1 3 3 11	1 1 4 4 36	0 1 2 3 4 6 7 8 9 10	tr:HKS4l3BTz_1901022B8dspEkTxnvrnjJLvsbFXm/dadiM1A0S5GqbZ tr:HKS1WcLbj_1812316rrB17NgW9LkJWyMC2jN8cK+qL7cMuO6QjseGF tr:HKS1WcLbj_1812312Eifm62C4Geq1zujJY9VybyMFYpPY7MoR8pn7J tr:HKSnsbq8__1812286V1DMzc//3/17zsFKGLdAKrQ4sG1ZZlE5/d964 tr:FWN1YW095_1812281CAHFEkrFAhUmfUhRmGUHlbrLEz3CTL/7grB+H tr:HKS5dSQT8_18122822iJ3iy/sbH6nYAtsR6Fsh1HLhVseQFQlCRwoW tr:HKS8RDLBg_1812276oiGKQ7GZnvDJIhvn9CKY7aNhP/DmA+rp7qVT7 tr:HKS5V6X99_1812276MDJMziCIoPcRqVZDAkbYyYA/Jsyh9BiEZvJHl tr:HKS7M4bld_1812276ya3Qot1EK3VS9cZxyOefg1JnhiydT2AOTZt1w tr:HKS7M4bld_1812272Ubtnja7x1qswackQYb2lhPeLkh9z/k4cgQENs
